Re,Im,Norm,Agr,Prime,Assoc,Primes,Distinct,Factor,TextIndex,Text
21.0,15.0,-684,0.891,0,4,0,3,(1 + √5) (1.5 + 1.5√5) (1 - 2√5),0,21 + 15√5,-21 - 15√5
-21.0,15.0,-684,2.251,0,17,0,3,(1 + √5) (1.5 + 1.5√5) (1 + 2√5),1,-21 + 15√5,21 - 15√5
27.0,3.0,684,0.19,0,2,0,3,(1 + √5) (1.5 + 1.5√5) (1 - 2√5),0,27 + 3√5,-27 - 3√5
-27.0,3.0,684,2.951,0,13,0,3,(1 + √5) (1.5 + 1.5√5) (1 + 2√5),1,-27 + 3√5,27 - 3√5
33.0,9.0,684,0.441,0,2,0,3,(1 + √5) (1.5 + 1.5√5) (1 + 2√5),0,33 + 9√5,-33 - 9√5
-33.0,9.0,684,2.7,0,13,0,3,(1 + √5) (1.5 + 1.5√5) (1 - 2√5),1,-33 + 9√5,33 - 9√5
9.5,12.5,-691,1.157,1,0,0,0,'(9.5 + 12.5√5),2,9.5 + 12.5√5,-9.5 - 12.5√5,9.5 + 12.5√5
-9.5,12.5,-691,1.984,1,1,0,0,'(9.5 - 12.5√5),2,-9.5 + 12.5√5,9.5 - 12.5√5,9.5 - 12.5√5
17.0,14.0,-691,0.959,1,6,0,1,(9.5 - 12.5√5),2,17 + 14√5,-17 - 14√5,9.5 - 12.5√5
-17.0,14.0,-691,2.182,1,9,0,1,(9.5 + 12.5√5),2,-17 + 14√5,17 - 14√5,9.5 + 12.5√5
26.5,1.5,691,0.098,1,0,0,1,(9.5 - 12.5√5),2,26.5 + 1.5√5,-26.5 - 1.5√5,9.5 - 12.5√5
-26.5,1.5,691,3.044,1,3,0,1,(9.5 + 12.5√5),2,-26.5 + 1.5√5,26.5 - 1.5√5,9.5 + 12.5√5
36.0,11.0,691,0.487,1,0,0,1,(9.5 + 12.5√5),2,36 + 11√5,-36 - 11√5,9.5 + 12.5√5
-36.0,11.0,691,2.655,1,3,0,1,(9.5 - 12.5√5),2,-36 + 11√5,36 - 11√5,9.5 - 12.5√5
43.5,15.5,691,0.553,1,10,0,1,(9.5 - 12.5√5),2,43.5 + 15.5√5,-43.5 - 15.5√5,9.5 - 12.5√5
-43.5,15.5,691,2.589,1,13,0,1,(9.5 + 12.5√5),2,-43.5 + 15.5√5,43.5 - 15.5√5,9.5 + 12.5√5
5.0,12.0,-695,1.335,0,0,0,2,(√5) (3.5 - 5.5√5),0,5 + 12√5,-5 - 12√5
-5.0,12.0,-695,1.807,0,2,0,2,(√5) (3.5 + 5.5√5),1,-5 + 12√5,5 - 12√5
22.5,15.5,-695,0.873,0,0,0,2,(√5) (3.5 + 5.5√5),0,22.5 + 15.5√5,-22.5 - 15.5√5
-22.5,15.5,-695,2.268,0,2,0,2,(√5) (3.5 - 5.5√5),1,-22.5 + 15.5√5,22.5 - 15.5√5
27.5,3.5,695,0.217,0,4,0,2,(√5) (3.5 + 5.5√5),0,27.5 + 3.5√5,-27.5 - 3.5√5
-27.5,3.5,695,2.925,0,5,0,2,(√5) (3.5 - 5.5√5),1,-27.5 + 3.5√5,27.5 - 3.5√5
32.5,8.5,695,0.425,0,6,0,2,(√5) (3.5 - 5.5√5),0,32.5 + 8.5√5,-32.5 - 8.5√5
-32.5,8.5,695,2.716,0,8,0,2,(√5) (3.5 + 5.5√5),1,-32.5 + 8.5√5,32.5 - 8.5√5
12.0,13.0,-701,1.081,1,0,0,0,'(12 + 13√5),2,12 + 13√5,-12 - 13√5,12 + 13√5
-12.0,13.0,-701,2.06,1,1,0,0,'(12 - 13√5),2,-12 + 13√5,12 - 13√5,12 - 13√5
14.5,13.5,-701,1.016,1,6,0,1,(12 - 13√5),2,14.5 + 13.5√5,-14.5 - 13.5√5,12 - 13√5
-14.5,13.5,-701,2.126,1,9,0,1,(12 + 13√5),2,-14.5 + 13.5√5,14.5 - 13.5√5,12 + 13√5
26.5,0.5,701,0.033,1,0,0,1,(12 - 13√5),2,26.5 + 0.5√5,-26.5 - 0.5√5,12 - 13√5
-26.5,0.5,701,3.109,1,3,0,1,(12 + 13√5),2,-26.5 + 0.5√5,26.5 - 0.5√5,12 + 13√5
38.5,12.5,701,0.512,1,0,0,1,(12 + 13√5),2,38.5 + 12.5√5,-38.5 - 12.5√5,12 + 13√5
-38.5,12.5,701,2.629,1,3,0,1,(12 - 13√5),2,-38.5 + 12.5√5,38.5 - 12.5√5,12 - 13√5
41.0,14.0,701,0.534,1,10,0,1,(12 - 13√5),2,41 + 14√5,-41 - 14√5,12 - 13√5
-41.0,14.0,701,2.608,1,13,0,1,(12 + 13√5),2,-41 + 14√5,41 - 14√5,12 + 13√5
4.0,12.0,-704,1.381,0,12,2,2,(1 + √5)³ (0.5 + 1.5√5),0,4 + 12√5,-4 - 12√5
-4.0,12.0,-704,1.761,0,12,2,2,(1 + √5)³ (0.5 - 1.5√5),1,-4 + 12√5,4 - 12√5
28.0,4.0,704,0.243,0,9,2,2,(1 + √5)³ (0.5 - 1.5√5),0,28 + 4√5,-28 - 4√5
-28.0,4.0,704,2.899,0,16,2,2,(1 + √5)³ (0.5 + 1.5√5),1,-28 + 4√5,28 - 4√5
24.0,16.0,-704,0.857,0,2,2,2,(1 + √5)³ (0.5 - 1.5√5),0,24 + 16√5,-24 - 16√5
-24.0,16.0,-704,2.285,0,20,2,2,(1 + √5)³ (0.5 + 1.5√5),1,-24 + 16√5,24 - 16√5
32.0,8.0,704,0.409,0,9,2,2,(1 + √5)³ (0.5 + 1.5√5),0,32 + 8√5,-32 - 8√5
-32.0,8.0,704,2.733,0,16,2,2,(1 + √5)³ (0.5 - 1.5√5),1,-32 + 8√5,32 - 8√5
8.5,12.5,-709,1.197,1,0,0,0,'(8.5 + 12.5√5),2,8.5 + 12.5√5,-8.5 - 12.5√5,8.5 + 12.5√5
-8.5,12.5,-709,1.945,1,1,0,0,'(8.5 - 12.5√5),2,-8.5 + 12.5√5,8.5 - 12.5√5,8.5 - 12.5√5
18.5,14.5,-709,0.936,1,6,0,1,(8.5 - 12.5√5),2,18.5 + 14.5√5,-18.5 - 14.5√5,8.5 - 12.5√5
-18.5,14.5,-709,2.206,1,9,0,1,(8.5 + 12.5√5),2,-18.5 + 14.5√5,18.5 - 14.5√5,8.5 + 12.5√5
27.0,2.0,709,0.128,1,0,0,1,(8.5 - 12.5√5),2,27 + 2√5,-27 - 2√5,8.5 - 12.5√5
-27.0,2.0,709,3.014,1,3,0,1,(8.5 + 12.5√5),2,-27 + 2√5,27 - 2√5,8.5 + 12.5√5
35.5,10.5,709,0.473,1,0,0,1,(8.5 + 12.5√5),2,35.5 + 10.5√5,-35.5 - 10.5√5,8.5 + 12.5√5
-35.5,10.5,709,2.668,1,3,0,1,(8.5 - 12.5√5),2,-35.5 + 10.5√5,35.5 - 10.5√5,8.5 - 12.5√5
3.0,12.0,-711,1.427,0,2,0,2,(1.5 + 1.5√5) (1 + 4√5),0,3 + 12√5,-3 - 12√5
-3.0,12.0,-711,1.714,0,2,0,2,(1.5 + 1.5√5) (1 - 4√5),1,-3 + 12√5,3 - 12√5
28.5,4.5,711,0.267,0,4,0,2,(1.5 + 1.5√5) (1 - 4√5),0,28.5 + 4.5√5,-28.5 - 4.5√5
-28.5,4.5,711,2.875,0,8,0,2,(1.5 + 1.5√5) (1 + 4√5),1,-28.5 + 4.5√5,28.5 - 4.5√5
31.5,7.5,711,0.391,0,4,0,2,(1.5 + 1.5√5) (1 + 4√5),0,31.5 + 7.5√5,-31.5 - 7.5√5
-31.5,7.5,711,2.75,0,8,0,2,(1.5 + 1.5√5) (1 - 4√5),1,-31.5 + 7.5√5,31.5 - 7.5√5
2.0,12.0,-716,1.475,0,2,0,2,(1 + √5) (1 + 6√5),0,2 + 12√5,-2 - 12√5
-2.0,12.0,-716,1.667,0,2,0,2,(1 + √5) (1 - 6√5),1,-2 + 12√5,2 - 12√5
29.0,5.0,716,0.29,0,4,0,2,(1 + √5) (1 - 6√5),0,29 + 5√5,-29 - 5√5
-29.0,5.0,716,2.851,0,8,0,2,(1 + √5) (1 + 6√5),1,-29 + 5√5,29 - 5√5
31.0,7.0,716,0.373,0,4,0,2,(1 + √5) (1 + 6√5),0,31 + 7√5,-31 - 7√5
-31.0,7.0,716,2.769,0,8,0,2,(1 + √5) (1 - 6√5),1,-31 + 7√5,31 - 7√5
1.0,12.0,-719,1.523,1,0,0,0,'(1 + 12√5),2,1 + 12√5,-1 - 12√5,1 + 12√5
-1.0,12.0,-719,1.619,1,1,0,0,'(1 - 12√5),2,-1 + 12√5,1 - 12√5,1 - 12√5
29.5,5.5,719,0.312,1,0,0,1,(1 - 12√5),2,29.5 + 5.5√5,-29.5 - 5.5√5,1 - 12√5
-29.5,5.5,719,2.829,1,3,0,1,(1 + 12√5),2,-29.5 + 5.5√5,29.5 - 5.5√5,1 + 12√5
30.5,6.5,719,0.354,1,0,0,1,(1 + 12√5),2,30.5 + 6.5√5,-30.5 - 6.5√5,1 + 12√5
-30.5,6.5,719,2.788,1,3,0,1,(1 - 12√5),2,-30.5 + 6.5√5,30.5 - 6.5√5,1 - 12√5
0.0,12.0,-720,1.571,0,12,1,3,(1 + √5)² (√5) (1.5 + 1.5√5),0,12√5,-12√5
30.0,6.0,720,0.333,0,9,1,3,(1 + √5)² (√5) (1.5 + 1.5√5),0,30 + 6√5,-30 - 6√5
-30.0,6.0,720,2.808,0,16,1,3,(1 + √5)² (√5) (1.5 + 1.5√5),1,-30 + 6√5,30 - 6√5
11.0,13.0,-724,1.116,0,2,0,2,(1 + √5) (5.5 + 6.5√5),0,11 + 13√5,-11 - 13√5
-11.0,13.0,-724,2.025,0,2,0,2,(1 + √5) (5.5 - 6.5√5),1,-11 + 13√5,11 - 13√5
16.0,14.0,-724,0.988,0,0,0,2,(1 + √5) (5.5 - 6.5√5),0,16 + 14√5,-16 - 14√5
-16.0,14.0,-724,2.154,0,12,0,2,(1 + √5) (5.5 + 6.5√5),1,-16 + 14√5,16 - 14√5
27.0,1.0,724,0.064,0,4,0,2,(1 + √5) (5.5 - 6.5√5),0,27 + √5,-27 - √5
-27.0,1.0,724,3.078,0,8,0,2,(1 + √5) (5.5 + 6.5√5),1,-27 + √5,27 - √5
38.0,12.0,724,0.5,0,4,0,2,(1 + √5) (5.5 + 6.5√5),0,38 + 12√5,-38 - 12√5
-38.0,12.0,724,2.641,0,8,0,2,(1 + √5) (5.5 - 6.5√5),1,-38 + 12√5,38 - 12√5
43.0,15.0,724,0.543,0,6,0,2,(1 + √5) (5.5 - 6.5√5),0,43 + 15√5,-43 - 15√5
-43.0,15.0,724,2.598,0,16,0,2,(1 + √5) (5.5 + 6.5√5),1,-43 + 15√5,43 - 15√5
7.5,12.5,-725,1.237,0,4,1,2,(√5)² (1.5 + 2.5√5),0,7.5 + 12.5√5,-7.5 - 12.5√5
-7.5,12.5,-725,1.904,0,4,1,2,(√5)² (1.5 - 2.5√5),1,-7.5 + 12.5√5,7.5 - 12.5√5
20.0,15.0,-725,0.915,0,6,1,2,(√5)² (1.5 - 2.5√5),0,20 + 15√5,-20 - 15√5
-20.0,15.0,-725,2.227,0,9,1,2,(√5)² (1.5 + 2.5√5),1,-20 + 15√5,20 - 15√5
27.5,2.5,725,0.156,0,0,1,2,(√5)² (1.5 - 2.5√5),0,27.5 + 2.5√5,-27.5 - 2.5√5
-27.5,2.5,725,2.985,0,3,1,2,(√5)² (1.5 + 2.5√5),1,-27.5 + 2.5√5,27.5 - 2.5√5
35.0,10.0,725,0.46,0,0,1,2,(√5)² (1.5 + 2.5√5),0,35 + 10√5,-35 - 10√5
-35.0,10.0,725,2.682,0,3,1,2,(√5)² (1.5 - 2.5√5),1,-35 + 10√5,35 - 10√5
13.5,13.5,-729,1.047,0,9,2,1,(1.5 + 1.5√5)³,0,13.5 + 13.5√5,-13.5 - 13.5√5
-13.5,13.5,-729,2.094,0,17,2,1,(1.5 + 1.5√5)³,1,-13.5 + 13.5√5,13.5 - 13.5√5
27,0,729,0.0,0,12,2,1,(1.5 + 1.5√5)³,0,27,-27
40.5,13.5,729,0.524,0,2,2,1,(1.5 + 1.5√5)³,0,40.5 + 13.5√5,-40.5 - 13.5√5
-40.5,13.5,729,2.618,0,21,2,1,(1.5 + 1.5√5)³,1,-40.5 + 13.5√5,40.5 - 13.5√5
6.5,12.5,-739,1.279,1,0,0,0,'(6.5 + 12.5√5),2,6.5 + 12.5√5,-6.5 - 12.5√5,6.5 + 12.5√5
-6.5,12.5,-739,1.862,1,1,0,0,'(6.5 - 12.5√5),2,-6.5 + 12.5√5,6.5 - 12.5√5,6.5 - 12.5√5
21.5,15.5,-739,0.896,1,6,0,1,(6.5 - 12.5√5),2,21.5 + 15.5√5,-21.5 - 15.5√5,6.5 - 12.5√5
-21.5,15.5,-739,2.246,1,9,0,1,(6.5 + 12.5√5),2,-21.5 + 15.5√5,21.5 - 15.5√5,6.5 + 12.5√5
28.0,3.0,739,0.183,1,0,0,1,(6.5 - 12.5√5),2,28 + 3√5,-28 - 3√5,6.5 - 12.5√5
-28.0,3.0,739,2.958,1,3,0,1,(6.5 + 12.5√5),2,-28 + 3√5,28 - 3√5,6.5 + 12.5√5
34.5,9.5,739,0.445,1,0,0,1,(6.5 + 12.5√5),2,34.5 + 9.5√5,-34.5 - 9.5√5,6.5 + 12.5√5
-34.5,9.5,739,2.697,1,3,0,1,(6.5 - 12.5√5),2,-34.5 + 9.5√5,34.5 - 9.5√5,6.5 - 12.5√5
10.0,13.0,-745,1.153,0,0,0,2,(√5) (1.5 - 5.5√5),0,10 + 13√5,-10 - 13√5
-10.0,13.0,-745,1.989,0,2,0,2,(√5) (1.5 + 5.5√5),1,-10 + 13√5,10 - 13√5
17.5,14.5,-745,0.962,0,0,0,2,(√5) (1.5 + 5.5√5),0,17.5 + 14.5√5,-17.5 - 14.5√5
-17.5,14.5,-745,2.179,0,2,0,2,(√5) (1.5 - 5.5√5),1,-17.5 + 14.5√5,17.5 - 14.5√5
27.5,1.5,745,0.094,0,4,0,2,(√5) (1.5 + 5.5√5),0,27.5 + 1.5√5,-27.5 - 1.5√5
-27.5,1.5,745,3.047,0,5,0,2,(√5) (1.5 - 5.5√5),1,-27.5 + 1.5√5,27.5 - 1.5√5
37.5,11.5,745,0.488,0,6,0,2,(√5) (1.5 - 5.5√5),0,37.5 + 11.5√5,-37.5 - 11.5√5
-37.5,11.5,745,2.653,0,8,0,2,(√5) (1.5 + 5.5√5),1,-37.5 + 11.5√5,37.5 - 11.5√5
45.0,16.0,745,0.552,0,6,0,2,(√5) (1.5 + 5.5√5),0,45 + 16√5,-45 - 16√5
-45.0,16.0,745,2.59,0,8,0,2,(√5) (1.5 - 5.5√5),1,-45 + 16√5,45 - 16√5
5.5,12.5,-751,1.322,1,0,0,0,'(5.5 + 12.5√5),2,5.5 + 12.5√5,-5.5 - 12.5√5,5.5 + 12.5√5
-5.5,12.5,-751,1.82,1,1,0,0,'(5.5 - 12.5√5),2,-5.5 + 12.5√5,5.5 - 12.5√5,5.5 - 12.5√5
23.0,16.0,-751,0.878,1,6,0,1,(5.5 - 12.5√5),2,23 + 16√5,-23 - 16√5,5.5 - 12.5√5
-23.0,16.0,-751,2.264,1,9,0,1,(5.5 + 12.5√5),2,-23 + 16√5,23 - 16√5,5.5 + 12.5√5
28.5,3.5,751,0.21,1,0,0,1,(5.5 - 12.5√5),2,28.5 + 3.5√5,-28.5 - 3.5√5,5.5 - 12.5√5
-28.5,3.5,751,2.932,1,3,0,1,(5.5 + 12.5√5),2,-28.5 + 3.5√5,28.5 - 3.5√5,5.5 + 12.5√5
34.0,9.0,751,0.43,1,0,0,1,(5.5 + 12.5√5),2,34 + 9√5,-34 - 9√5,5.5 + 12.5√5
-34.0,9.0,751,2.712,1,3,0,1,(5.5 - 12.5√5),2,-34 + 9√5,34 - 9√5,5.5 - 12.5√5
12.5,13.5,-755,1.08,0,0,0,2,(√5) (0.5 - 5.5√5),0,12.5 + 13.5√5,-12.5 - 13.5√5
-12.5,13.5,-755,2.062,0,2,0,2,(√5) (0.5 + 5.5√5),1,-12.5 + 13.5√5,12.5 - 13.5√5
15.0,14.0,-755,1.017,0,0,0,2,(√5) (0.5 + 5.5√5),0,15 + 14√5,-15 - 14√5
-15.0,14.0,-755,2.125,0,2,0,2,(√5) (0.5 - 5.5√5),1,-15 + 14√5,15 - 14√5
27.5,0.5,755,0.031,0,4,0,2,(√5) (0.5 + 5.5√5),0,27.5 + 0.5√5,-27.5 - 0.5√5
-27.5,0.5,755,3.11,0,5,0,2,(√5) (0.5 - 5.5√5),1,-27.5 + 0.5√5,27.5 - 0.5√5
40.0,13.0,755,0.513,0,6,0,2,(√5) (0.5 - 5.5√5),0,40 + 13√5,-40 - 13√5
-40.0,13.0,755,2.629,0,8,0,2,(√5) (0.5 + 5.5√5),1,-40 + 13√5,40 - 13√5
42.5,14.5,755,0.534,0,6,0,2,(√5) (0.5 + 5.5√5),0,42.5 + 14.5√5,-42.5 - 14.5√5
-42.5,14.5,755,2.608,0,8,0,2,(√5) (0.5 - 5.5√5),1,-42.5 + 14.5√5,42.5 - 14.5√5
4.5,12.5,-761,1.366,1,0,0,0,'(4.5 + 12.5√5),2,4.5 + 12.5√5,-4.5 - 12.5√5,4.5 + 12.5√5
-4.5,12.5,-761,1.776,1,1,0,0,'(4.5 - 12.5√5),2,-4.5 + 12.5√5,4.5 - 12.5√5,4.5 - 12.5√5
29.0,4.0,761,0.235,1,0,0,1,(4.5 - 12.5√5),2,29 + 4√5,-29 - 4√5,4.5 - 12.5√5
-29.0,4.0,761,2.907,1,3,0,1,(4.5 + 12.5√5),2,-29 + 4√5,29 - 4√5,4.5 + 12.5√5
33.5,8.5,761,0.414,1,0,0,1,(4.5 + 12.5√5),2,33.5 + 8.5√5,-33.5 - 8.5√5,4.5 + 12.5√5
-33.5,8.5,761,2.728,1,3,0,1,(4.5 - 12.5√5),2,-33.5 + 8.5√5,33.5 - 8.5√5,4.5 - 12.5√5
9.0,13.0,-764,1.191,0,2,0,2,(1 + √5) (4.5 + 6.5√5),0,9 + 13√5,-9 - 13√5
-9.0,13.0,-764,1.951,0,2,0,2,(1 + √5) (4.5 - 6.5√5),1,-9 + 13√5,9 - 13√5
19.0,15.0,-764,0.939,0,0,0,2,(1 + √5) (4.5 - 6.5√5),0,19 + 15√5,-19 - 15√5
-19.0,15.0,-764,2.202,0,12,0,2,(1 + √5) (4.5 + 6.5√5),1,-19 + 15√5,19 - 15√5
28.0,2.0,764,0.123,0,4,0,2,(1 + √5) (4.5 - 6.5√5),0,28 + 2√5,-28 - 2√5
-28.0,2.0,764,3.019,0,8,0,2,(1 + √5) (4.5 + 6.5√5),1,-28 + 2√5,28 - 2√5
37.0,11.0,764,0.476,0,4,0,2,(1 + √5) (4.5 + 6.5√5),0,37 + 11√5,-37 - 11√5
-37.0,11.0,764,2.666,0,8,0,2,(1 + √5) (4.5 - 6.5√5),1,-37 + 11√5,37 - 11√5
3.5,12.5,-769,1.411,1,0,0,0,'(3.5 + 12.5√5),2,3.5 + 12.5√5,-3.5 - 12.5√5,3.5 + 12.5√5
-3.5,12.5,-769,1.731,1,1,0,0,'(3.5 - 12.5√5),2,-3.5 + 12.5√5,3.5 - 12.5√5,3.5 - 12.5√5
29.5,4.5,769,0.258,1,0,0,1,(3.5 - 12.5√5),2,29.5 + 4.5√5,-29.5 - 4.5√5,3.5 - 12.5√5
-29.5,4.5,769,2.883,1,3,0,1,(3.5 + 12.5√5),2,-29.5 + 4.5√5,29.5 - 4.5√5,3.5 + 12.5√5
33.0,8.0,769,0.398,1,0,0,1,(3.5 + 12.5√5),2,33 + 8√5,-33 - 8√5,3.5 + 12.5√5
-33.0,8.0,769,2.744,1,3,0,1,(3.5 - 12.5√5),2,-33 + 8√5,33 - 8√5,3.5 - 12.5√5
2.5,12.5,-775,1.456,0,4,1,2,(√5)² (0.5 + 2.5√5),0,2.5 + 12.5√5,-2.5 - 12.5√5
-2.5,12.5,-775,1.686,0,4,1,2,(√5)² (0.5 - 2.5√5),1,-2.5 + 12.5√5,2.5 - 12.5√5
30.0,5.0,775,0.281,0,0,1,2,(√5)² (0.5 - 2.5√5),0,30 + 5√5,-30 - 5√5
-30.0,5.0,775,2.861,0,3,1,2,(√5)² (0.5 + 2.5√5),1,-30 + 5√5,30 - 5√5
32.5,7.5,775,0.38,0,0,1,2,(√5)² (0.5 + 2.5√5),0,32.5 + 7.5√5,-32.5 - 7.5√5
-32.5,7.5,775,2.761,0,3,1,2,(√5)² (0.5 - 2.5√5),1,-32.5 + 7.5√5,32.5 - 7.5√5
1.5,12.5,-779,1.502,0,2,0,2,(1 + 2√5) (2 + 3√5),0,1.5 + 12.5√5,-1.5 - 12.5√5
-1.5,12.5,-779,1.64,0,0,0,2,(1 - 2√5) (2 - 3√5),1,-1.5 + 12.5√5,1.5 - 12.5√5
11.5,13.5,-779,1.114,0,0,0,2,(1 + 2√5) (2 - 3√5),0,11.5 + 13.5√5,-11.5 - 13.5√5
-11.5,13.5,-779,2.028,0,2,0,2,(1 - 2√5) (2 + 3√5),1,-11.5 + 13.5√5,11.5 - 13.5√5
16.5,14.5,-779,0.99,0,0,0,2,(1 - 2√5) (2 + 3√5),0,16.5 + 14.5√5,-16.5 - 14.5√5
-16.5,14.5,-779,2.152,0,2,0,2,(1 + 2√5) (2 - 3√5),1,-16.5 + 14.5√5,16.5 - 14.5√5
28.0,1.0,779,0.062,0,4,0,2,(1 - 2√5) (2 + 3√5),0,28 + √5,-28 - √5
-28.0,1.0,779,3.08,0,5,0,2,(1 + 2√5) (2 - 3√5),1,-28 + √5,28 - √5
30.5,5.5,779,0.303,0,6,0,2,(1 - 2√5) (2 - 3√5),0,30.5 + 5.5√5,-30.5 - 5.5√5
-30.5,5.5,779,2.839,0,8,0,2,(1 + 2√5) (2 + 3√5),1,-30.5 + 5.5√5,30.5 - 5.5√5
32.0,7.0,779,0.362,0,4,0,2,(1 + 2√5) (2 + 3√5),0,32 + 7√5,-32 - 7√5
-32.0,7.0,779,2.779,0,5,0,2,(1 - 2√5) (2 - 3√5),1,-32 + 7√5,32 - 7√5
39.5,12.5,779,0.501,0,6,0,2,(1 + 2√5) (2 - 3√5),0,39.5 + 12.5√5,-39.5 - 12.5√5
-39.5,12.5,779,2.64,0,8,0,2,(1 - 2√5) (2 + 3√5),1,-39.5 + 12.5√5,39.5 - 12.5√5
44.5,15.5,779,0.543,0,6,0,2,(1 - 2√5) (2 + 3√5),0,44.5 + 15.5√5,-44.5 - 15.5√5
-44.5,15.5,779,2.599,0,8,0,2,(1 + 2√5) (2 - 3√5),1,-44.5 + 15.5√5,44.5 - 15.5√5
0.5,12.5,-781,1.548,0,2,0,2,(0.5 + 1.5√5) (3 + 4√5),0,0.5 + 12.5√5,-0.5 - 12.5√5
-0.5,12.5,-781,1.594,0,0,0,2,(0.5 - 1.5√5) (3 - 4√5),1,-0.5 + 12.5√5,0.5 - 12.5√5
8.0,13.0,-781,1.229,0,0,0,2,(0.5 + 1.5√5) (3 - 4√5),0,8 + 13√5,-8 - 13√5
-8.0,13.0,-781,1.912,0,2,0,2,(0.5 - 1.5√5) (3 + 4√5),1,-8 + 13√5,8 - 13√5
20.5,15.5,-781,0.919,0,0,0,2,(0.5 - 1.5√5) (3 + 4√5),0,20.5 + 15.5√5,-20.5 - 15.5√5
-20.5,15.5,-781,2.223,0,2,0,2,(0.5 + 1.5√5) (3 - 4√5),1,-20.5 + 15.5√5,20.5 - 15.5√5
28.5,2.5,781,0.151,0,4,0,2,(0.5 - 1.5√5) (3 + 4√5),0,28.5 + 2.5√5,-28.5 - 2.5√5
-28.5,2.5,781,2.991,0,5,0,2,(0.5 + 1.5√5) (3 - 4√5),1,-28.5 + 2.5√5,28.5 - 2.5√5
31.0,6.0,781,0.323,0,6,0,2,(0.5 - 1.5√5) (3 - 4√5),0,31 + 6√5,-31 - 6√5
-31.0,6.0,781,2.818,0,8,0,2,(0.5 + 1.5√5) (3 + 4√5),1,-31 + 6√5,31 - 6√5
31.5,6.5,781,0.343,0,4,0,2,(0.5 + 1.5√5) (3 + 4√5),0,31.5 + 6.5√5,-31.5 - 6.5√5
-31.5,6.5,781,2.798,0,5,0,2,(0.5 - 1.5√5) (3 - 4√5),1,-31.5 + 6.5√5,31.5 - 6.5√5
36.5,10.5,781,0.462,0,6,0,2,(0.5 + 1.5√5) (3 - 4√5),0,36.5 + 10.5√5,-36.5 - 10.5√5
-36.5,10.5,781,2.679,0,8,0,2,(0.5 - 1.5√5) (3 + 4√5),1,-36.5 + 10.5√5,36.5 - 10.5√5
14.0,14.0,-784,1.047,0,9,1,2,(1 + √5)² (3.5 + 3.5√5),0,14 + 14√5,-14 - 14√5
-14.0,14.0,-784,2.094,0,17,1,2,(1 + √5)² (3.5 + 3.5√5),1,-14 + 14√5,14 - 14√5
28,0,784,0.0,0,12,1,2,(1 + √5)² (3.5 + 3.5√5),0,28,-28
42.0,14.0,784,0.524,0,2,1,2,(1 + √5)² (3.5 + 3.5√5),0,42 + 14√5,-42 - 14√5
-42.0,14.0,784,2.618,0,21,1,2,(1 + √5)² (3.5 + 3.5√5),1,-42 + 14√5,42 - 14√5
7.0,13.0,-796,1.269,0,2,0,2,(1 + √5) (3.5 + 6.5√5),0,7 + 13√5,-7 - 13√5
-7.0,13.0,-796,1.872,0,2,0,2,(1 + √5) (3.5 - 6.5√5),1,-7 + 13√5,7 - 13√5
22.0,16.0,-796,0.9,0,0,0,2,(1 + √5) (3.5 - 6.5√5),0,22 + 16√5,-22 - 16√5
-22.0,16.0,-796,2.242,0,12,0,2,(1 + √5) (3.5 + 6.5√5),1,-22 + 16√5,22 - 16√5
29.0,3.0,796,0.177,0,4,0,2,(1 + √5) (3.5 - 6.5√5),0,29 + 3√5,-29 - 3√5
-29.0,3.0,796,2.964,0,8,0,2,(1 + √5) (3.5 + 6.5√5),1,-29 + 3√5,29 - 3√5
36.0,10.0,796,0.448,0,4,0,2,(1 + √5) (3.5 + 6.5√5),0,36 + 10√5,-36 - 10√5
-36.0,10.0,796,2.693,0,8,0,2,(1 + √5) (3.5 - 6.5√5),1,-36 + 10√5,36 - 10√5
10.5,13.5,-801,1.149,0,2,0,2,(1.5 + 1.5√5) (3.5 + 4.5√5),0,10.5 + 13.5√5,-10.5 - 13.5√5
-10.5,13.5,-801,1.993,0,2,0,2,(1.5 + 1.5√5) (3.5 - 4.5√5),1,-10.5 + 13.5√5,10.5 - 13.5√5
18.0,15.0,-801,0.965,0,0,0,2,(1.5 + 1.5√5) (3.5 - 4.5√5),0,18 + 15√5,-18 - 15√5
-18.0,15.0,-801,2.177,0,12,0,2,(1.5 + 1.5√5) (3.5 + 4.5√5),1,-18 + 15√5,18 - 15√5
28.5,1.5,801,0.091,0,4,0,2,(1.5 + 1.5√5) (3.5 - 4.5√5),0,28.5 + 1.5√5,-28.5 - 1.5√5
-28.5,1.5,801,3.051,0,8,0,2,(1.5 + 1.5√5) (3.5 + 4.5√5),1,-28.5 + 1.5√5,28.5 - 1.5√5
39.0,12.0,801,0.49,0,4,0,2,(1.5 + 1.5√5) (3.5 + 4.5√5),0,39 + 12√5,-39 - 12√5
-39.0,12.0,801,2.652,0,8,0,2,(1.5 + 1.5√5) (3.5 - 4.5√5),1,-39 + 12√5,39 - 12√5
6.0,13.0,-809,1.31,1,0,0,0,'(6 + 13√5),2,6 + 13√5,-6 - 13√5,6 + 13√5
-6.0,13.0,-809,1.831,1,1,0,0,'(6 - 13√5),2,-6 + 13√5,6 - 13√5,6 - 13√5
29.5,3.5,809,0.203,1,0,0,1,(6 - 13√5),2,29.5 + 3.5√5,-29.5 - 3.5√5,6 - 13√5
